"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"27.02.2020","17,18","17,70","17,83","17,17","10,35M","-3,70%"
"26.02.2020","17,84","18,35","18,48","17,63","6,56M","-8,70%"
"21.02.2020","19,54","19,53","19,66","19,32","2,38M","-0,71%"
"20.02.2020","19,68","19,06","20,04","19,06","4,65M","3,36%"
"19.02.2020","19,04","18,54","19,19","18,45","2,28M","1,44%"
"18.02.2020","18,77","18,80","18,90","18,44","2,79M","-0,53%"
"17.02.2020","18,87","18,51","18,94","18,15","1,12M","1,67%"
"14.02.2020","18,56","19,05","19,18","18,56","2,28M","-3,18%"
"13.02.2020","19,17","18,66","19,17","18,61","2,94M","0,21%"
"12.02.2020","19,13","18,97","19,33","18,79","4,31M","1,00%"
"11.02.2020","18,94","18,70","18,94","18,45","2,31M","2,32%"
"10.02.2020","18,51","18,40","18,85","18,24","2,68M","0,65%"
"07.02.2020","18,39","18,53","18,62","18,23","2,62M","-1,39%"
"06.02.2020","18,65","18,58","18,74","18,41","3,12M","1,30%"
"05.02.2020","18,41","18,41","18,74","18,32","4,11M","0,88%"
"04.02.2020","18,25","18,13","18,37","18,06","2,62M","1,16%"
"03.02.2020","18,04","18,07","18,41","17,98","3,12M","-0,55%"
"31.01.2020","18,14","18,10","18,24","17,80","3,43M","0,22%"
"30.01.2020","18,10","18,10","18,17","17,73","2,69M","-0,44%"
"29.01.2020","18,18","18,24","18,44","18,15","2,76M","-0,11%"
"28.01.2020","18,20","18,61","18,78","18,20","2,33M","0,33%"
"27.01.2020","18,14","18,40","18,40","18,11","2,41M","-2,21%"
"24.01.2020","18,55","18,99","19,05","18,55","2,00M","-2,32%"
"23.01.2020","18,99","19,23","19,23","18,73","2,17M","-1,09%"
"22.01.2020","19,20","19,02","19,25","18,83","2,71M","1,43%"
"21.01.2020","18,93","19,33","19,41","18,90","2,20M","-2,37%"
"20.01.2020","19,39","19,60","19,60","19,24","962,10K","-0,82%"
"17.01.2020","19,55","19,73","19,77","19,46","1,78M","-0,51%"
"16.01.2020","19,65","20,11","20,11","19,57","2,27M","-1,75%"
"15.01.2020","20,00","20,27","20,31","19,79","2,97M","-1,82%"
"14.01.2020","20,37","20,47","20,47","20,15","2,51M","-0,44%"
"13.01.2020","20,46","20,11","20,53","20,08","2,42M","1,74%"
"10.01.2020","20,11","20,29","20,32","20,06","2,07M","-0,40%"
"09.01.2020","20,19","20,32","20,43","20,01","3,22M","-0,69%"
"08.01.2020","20,33","20,50","20,59","20,29","1,83M","-0,83%"
"07.01.2020","20,50","20,42","20,57","20,07","3,58M","0,59%"
"06.01.2020","20,38","20,43","20,59","20,14","3,35M","-0,15%"
"03.01.2020","20,41","20,10","20,47","19,99","3,45M","1,04%"
"02.01.2020","20,20","19,95","20,30","19,95","3,27M","2,38%"
